usage_id,subscription_id,customer_id,month,devices_connected,data_transfer_gb,active_users,connection_hours,created_at
usage_9f451442,sub_2481098e,cust_e691937a,2024-10-01,13,5576.15,4,4626.19,2024-10-06
usage_bdfd6d7f,sub_2481098e,cust_e691937a,2024-11-01,10,784.6,4,2079.32,2024-11-04
usage_9b3c5900,sub_2481098e,cust_e691937a,2024-12-01,10,217.84,4,3478.94,2024-12-05
usage_8c28c772,sub_2431bb68,cust_8ea4faec,2024-10-01,229,21802.22,90,84975.34,2024-10-03
usage_d3b561de,sub_2431bb68,cust_8ea4faec,2024-11-01,235,102512.9,90,68123.22,2024-11-03
usage_99f7aaae,sub_2431bb68,cust_8ea4faec,2024-12-01,191,25986.5,90,49494.74,2024-12-05
usage_f8d6e68a,sub_da7dbfc5,cust_e7a026d7,2024-01-01,1,474.04,1,235.02,2024-01-04
usage_fe289c65,sub_da7dbfc5,cust_e7a026d7,2024-02-01,1,239.39,1,138.93,2024-02-05
usage_0ed17875,sub_da7dbfc5,cust_e7a026d7,2024-03-01,1,446.74,1,198.83,2024-03-03
usage_3d3aec69,sub_da7dbfc5,cust_e7a026d7,2024-04-01,3,1308.84,1,1028.66,2024-04-03
usage_0041e867,sub_da7dbfc5,cust_e7a026d7,2024-05-01,1,78.03,1,127.59,2024-05-02
usage_ed4964f6,sub_da7dbfc5,cust_e7a026d7,2024-06-01,2,887.01,1,864.41,2024-06-03
usage_19474a5e,sub_da7dbfc5,cust_e7a026d7,2024-07-01,2,447.93,1,578.04,2024-07-06
usage_f2192283,sub_da7dbfc5,cust_e7a026d7,2024-08-01,3,515.93,1,517.12,2024-08-04
usage_11cf8250,sub_da7dbfc5,cust_e7a026d7,2024-09-01,3,346.37,1,1361.48,2024-09-06
usage_601db3b5,sub_da7dbfc5,cust_e7a026d7,2024-10-01,1,433.79,1,445.82,2024-10-03
usage_b3f58945,sub_da7dbfc5,cust_e7a026d7,2024-11-01,1,304.25,1,159.22,2024-11-05
usage_a7174475,sub_da7dbfc5,cust_e7a026d7,2024-12-01,1,351.44,1,245.05,2024-12-05
usage_857b5617,sub_47034ae1,cust_75099fd8,2024-03-01,177,26732.92,86,30497.79,2024-03-02
usage_e6eb0a60,sub_47034ae1,cust_75099fd8,2024-04-01,205,100794.78,86,23254.91,2024-04-05
usage_626c280c,sub_47034ae1,cust_75099fd8,2024-05-01,308,52159.57,86,41745.4,2024-05-02
usage_31e0fc73,sub_47034ae1,cust_75099fd8,2024-06-01,294,30252.3,86,58939.42,2024-06-03
usage_4086e91c,sub_47034ae1,cust_75099fd8,2024-07-01,158,17858.74,86,25935.26,2024-07-06
usage_090203f7,sub_47034ae1,cust_75099fd8,2024-08-01,250,13880.83,86,39735.42,2024-08-02
usage_b2f38e13,sub_47034ae1,cust_75099fd8,2024-09-01,223,18647.39,86,104350.48,2024-09-05
usage_80e5ea30,sub_47034ae1,cust_75099fd8,2024-10-01,181,30114.54,86,51535.45,2024-10-02
usage_1988822e,sub_47034ae1,cust_75099fd8,2024-11-01,271,119897.39,86,75450.45,2024-11-06
usage_3f0a57ba,sub_47034ae1,cust_75099fd8,2024-12-01,164,6170.55,86,76489.72,2024-12-03
usage_c62edd29,sub_6041c5f2,cust_bdf2b581,2024-07-01,76,2230.69,34,8925.38,2024-07-02
usage_7ce85f27,sub_6041c5f2,cust_bdf2b581,2024-08-01,122,13875.81,34,59802.92,2024-08-04
usage_fb2d6bfe,sub_6041c5f2,cust_bdf2b581,2024-09-01,98,31971.57,34,28453.1,2024-09-05
usage_640ec6ef,sub_6041c5f2,cust_bdf2b581,2024-10-01,95,18158.42,34,25201.14,2024-10-05
usage_a9ba9495,sub_6041c5f2,cust_bdf2b581,2024-11-01,58,27974.81,34,20977.96,2024-11-03
usage_22cbb6bc,sub_6041c5f2,cust_bdf2b581,2024-12-01,74,23863.81,34,13918.49,2024-12-04
usage_8f0df919,sub_45d2085e,cust_fcf2c25f,2024-11-01,346,137219.01,123,139883.18,2024-11-05
usage_6e9870b6,sub_45d2085e,cust_fcf2c25f,2024-12-01,396,186022.78,123,161761.98,2024-12-04
usage_1fc3d34a,sub_a42b66cf,cust_16efeecd,2024-06-01,1788,193713.79,1004,265401.74,2024-06-04
usage_066671d7,sub_a42b66cf,cust_16efeecd,2024-07-01,2085,1030353.93,1004,265199.52,2024-07-06
usage_c08dba7f,sub_a42b66cf,cust_16efeecd,2024-08-01,2404,1017213.01,1004,720909.15,2024-08-06
usage_51fd980e,sub_a42b66cf,cust_16efeecd,2024-09-01,2528,1037330.09,1004,617773.12,2024-09-06
usage_7f10fc9f,sub_a42b66cf,cust_16efeecd,2024-10-01,2520,40767.19,1004,1043926.19,2024-10-03
usage_8cb93752,sub_a42b66cf,cust_16efeecd,2024-11-01,2744,450676.2,1004,474534.53,2024-11-05
usage_dccf2fb6,sub_a42b66cf,cust_16efeecd,2024-12-01,2933,945421.85,1004,396865.05,2024-12-06
usage_33c2f128,sub_696b98fe,cust_aa2f79bc,2024-05-01,2,145.32,1,274.06,2024-05-04
usage_66dc5174,sub_696b98fe,cust_aa2f79bc,2024-06-01,1,298.06,1,247.31,2024-06-03
usage_c0edc98c,sub_696b98fe,cust_aa2f79bc,2024-07-01,1,247.49,1,265.29,2024-07-04
usage_a1e038b8,sub_696b98fe,cust_aa2f79bc,2024-08-01,1,220.53,1,185.6,2024-08-03
usage_6321b5ee,sub_696b98fe,cust_aa2f79bc,2024-09-01,2,554.22,1,376.54,2024-09-05
usage_49bb6633,sub_696b98fe,cust_aa2f79bc,2024-10-01,1,79.94,1,106.46,2024-10-03
usage_66ecee21,sub_696b98fe,cust_aa2f79bc,2024-11-01,2,325.17,1,983.15,2024-11-03
usage_67f9c981,sub_2d48e266,cust_a89c6db0,2024-11-01,2,645.2,1,226.35,2024-11-04
usage_27f36625,sub_2d48e266,cust_a89c6db0,2024-12-01,3,848.78,1,330.69,2024-12-05
usage_ff8b4ca6,sub_85752395,cust_31b2cad4,2024-11-01,3,1220.68,1,537.76,2024-11-02
usage_2295b1dc,sub_85752395,cust_31b2cad4,2024-12-01,3,1402.73,1,1091.08,2024-12-04
usage_f320943e,sub_76fc425a,cust_1b23529d,2024-04-01,1224,424297.95,444,134173.53,2024-04-05
usage_466b752c,sub_76fc425a,cust_1b23529d,2024-05-01,930,191233.03,444,457761.65,2024-05-05
usage_d4d71566,sub_76fc425a,cust_1b23529d,2024-06-01,1283,152382.81,444,605209.01,2024-06-02
usage_6a884673,sub_76fc425a,cust_1b23529d,2024-07-01,1275,205983.15,444,391700.65,2024-07-06
usage_c0ba2f1e,sub_76fc425a,cust_1b23529d,2024-08-01,770,142011.63,444,301463.17,2024-08-06
usage_922c52de,sub_76fc425a,cust_1b23529d,2024-09-01,907,157597.56,444,320429.19,2024-09-03
usage_5b1788cf,sub_76fc425a,cust_1b23529d,2024-10-01,1311,255293.34,444,427682.51,2024-10-03
usage_2ba6aee1,sub_76fc425a,cust_1b23529d,2024-11-01,933,74592.59,444,260465.95,2024-11-03
usage_996f2399,sub_76fc425a,cust_1b23529d,2024-12-01,1112,176856.24,444,479453.84,2024-12-05
usage_7760c844,sub_5650ff7c,cust_3fbc4e6f,2024-01-01,1840,564533.82,465,305916.12,2024-01-02
usage_219aa3d2,sub_5650ff7c,cust_3fbc4e6f,2024-02-01,1152,111340.23,465,475065.15,2024-02-03
usage_8681dcf2,sub_5650ff7c,cust_3fbc4e6f,2024-03-01,705,310286.61,465,191879.46,2024-03-05
usage_aec141e6,sub_5650ff7c,cust_3fbc4e6f,2024-04-01,611,286740.55,465,133995.28,2024-04-05
usage_e8b8361b,sub_5650ff7c,cust_3fbc4e6f,2024-05-01,474,92633.78,465,144703.09,2024-05-03
usage_4f62d804,sub_5650ff7c,cust_3fbc4e6f,2024-06-01,1127,429723.04,465,449091.38,2024-06-06
usage_cbf84a0b,sub_5650ff7c,cust_3fbc4e6f,2024-07-01,1999,623440.57,465,335360.66,2024-07-04
usage_1ee64f59,sub_5650ff7c,cust_3fbc4e6f,2024-08-01,1554,692853.94,465,624031.41,2024-08-06
usage_69a7bb62,sub_5650ff7c,cust_3fbc4e6f,2024-09-01,954,209259.52,465,365296.67,2024-09-05
usage_a1c75869,sub_5650ff7c,cust_3fbc4e6f,2024-10-01,1184,185711.45,465,140682.87,2024-10-06
usage_68d75055,sub_5650ff7c,cust_3fbc4e6f,2024-11-01,1339,443649.84,465,599243.74,2024-11-06
usage_cfc7dbca,sub_5650ff7c,cust_3fbc4e6f,2024-12-01,589,119903.08,465,233527.09,2024-12-04
usage_0f216155,sub_520ffabf,cust_fa7bd712,2024-01-01,2,808.41,1,716.32,2024-01-03
usage_711d3d51,sub_520ffabf,cust_fa7bd712,2024-02-01,2,970.05,1,398.16,2024-02-06
usage_43e59a61,sub_520ffabf,cust_fa7bd712,2024-03-01,1,390.19,1,450.66,2024-03-03
usage_34310e4a,sub_520ffabf,cust_fa7bd712,2024-04-01,2,397.84,1,276.64,2024-04-04
usage_dda02f0d,sub_520ffabf,cust_fa7bd712,2024-05-01,1,85.11,1,331.98,2024-05-04
usage_9d9e2a57,sub_520ffabf,cust_fa7bd712,2024-06-01,1,105.48,1,425.48,2024-06-05
usage_51f6bb18,sub_520ffabf,cust_fa7bd712,2024-07-01,2,685.31,1,432.87,2024-07-02
usage_56fd8078,sub_520ffabf,cust_fa7bd712,2024-08-01,2,184.6,1,236.4,2024-08-03
usage_1142fcc8,sub_520ffabf,cust_fa7bd712,2024-09-01,1,218.96,1,174.92,2024-09-02
usage_782f3fba,sub_520ffabf,cust_fa7bd712,2024-10-01,1,18.9,1,439.27,2024-10-03
usage_9ea8468e,sub_520ffabf,cust_fa7bd712,2024-11-01,1,248.12,1,228.08,2024-11-06
usage_21a01539,sub_520ffabf,cust_fa7bd712,2024-12-01,1,352.59,1,376.1,2024-12-06
usage_76cea1c9,sub_794f9b4c,cust_cb09cd55,2024-04-01,341,16640.6,111,97241.41,2024-04-04
usage_cc5ba331,sub_794f9b4c,cust_cb09cd55,2024-05-01,428,176424.2,111,72616.85,2024-05-04
usage_3b95d93e,sub_794f9b4c,cust_cb09cd55,2024-06-01,356,48422.25,111,66745.52,2024-06-06
usage_cb4d246c,sub_794f9b4c,cust_cb09cd55,2024-07-01,361,69540.09,111,46602.29,2024-07-04
usage_0fb7533a,sub_794f9b4c,cust_cb09cd55,2024-08-01,279,87387.03,111,40574.03,2024-08-02
usage_d643f5d5,sub_794f9b4c,cust_cb09cd55,2024-09-01,403,93325.16,111,61799.94,2024-09-03
usage_5856db0b,sub_794f9b4c,cust_cb09cd55,2024-10-01,218,5724.15,111,43993.76,2024-10-02
usage_f93cda68,sub_794f9b4c,cust_cb09cd55,2024-11-01,319,117730.22,111,98210.48,2024-11-06
usage_4d75165a,sub_794f9b4c,cust_cb09cd55,2024-12-01,305,96770.02,111,99783.99,2024-12-02
usage_827e3d0e,sub_2d22dec6,cust_4b7a0ef2,2024-03-01,1,65.5,1,366.43,2024-03-02
usage_9b1c51bc,sub_2d22dec6,cust_4b7a0ef2,2024-04-01,1,436.51,1,185.88,2024-04-04
usage_a8c2bf8c,sub_2d22dec6,cust_4b7a0ef2,2024-05-01,2,156.06,1,788.82,2024-05-04
usage_a73fa22a,sub_2d22dec6,cust_4b7a0ef2,2024-06-01,1,88.49,1,159.02,2024-06-02
usage_6f89996b,sub_2d22dec6,cust_4b7a0ef2,2024-07-01,2,129.47,1,549.32,2024-07-06
usage_03051cea,sub_2d22dec6,cust_4b7a0ef2,2024-08-01,1,269.27,1,462.14,2024-08-03
usage_01036e1c,sub_2d22dec6,cust_4b7a0ef2,2024-09-01,1,343.02,1,140.61,2024-09-02
usage_069588ee,sub_2d22dec6,cust_4b7a0ef2,2024-10-01,2,130.68,1,546.41,2024-10-05
usage_7ec6a3f8,sub_2d22dec6,cust_4b7a0ef2,2024-11-01,3,634.81,1,462.84,2024-11-06
usage_3143e85e,sub_2d22dec6,cust_4b7a0ef2,2024-12-01,1,173.22,1,302.88,2024-12-04
usage_7707155a,sub_7ec406d0,cust_644b5971,2024-02-01,112,13954.34,40,11905.17,2024-02-03
usage_ae6e832f,sub_7ec406d0,cust_644b5971,2024-03-01,54,2753.89,40,20212.62,2024-03-04
usage_5a0d0a3f,sub_7ec406d0,cust_644b5971,2024-04-01,81,12038.83,40,29928.17,2024-04-04
usage_3b9c73d2,sub_7ec406d0,cust_644b5971,2024-05-01,90,23916.05,40,37055.03,2024-05-02
usage_ee895a06,sub_7ec406d0,cust_644b5971,2024-06-01,78,13100.29,40,17775.54,2024-06-06
usage_552e70fc,sub_7ec406d0,cust_644b5971,2024-07-01,64,17817.39,40,16969.23,2024-07-05
usage_54f2ae74,sub_7ec406d0,cust_644b5971,2024-08-01,74,18745.75,40,14814.9,2024-08-05
usage_5afdbbe8,sub_7ec406d0,cust_644b5971,2024-09-01,75,1004.95,40,27151.53,2024-09-03
usage_e8552f64,sub_7ec406d0,cust_644b5971,2024-10-01,152,30768.55,40,55320.67,2024-10-02
usage_047e3770,sub_7ec406d0,cust_644b5971,2024-11-01,79,13251.94,40,30585.2,2024-11-02
usage_16e844e2,sub_7ec406d0,cust_644b5971,2024-12-01,69,15629.49,40,19445.92,2024-12-06
usage_94860811,sub_f280fd14,cust_70d58585,2024-10-01,526,192143.23,180,168003.96,2024-10-06
usage_97b76f91,sub_f280fd14,cust_70d58585,2024-11-01,273,75921.39,180,53099.39,2024-11-02
usage_498ca0e3,sub_9f05589e,cust_2e711458,2024-05-01,159,13872.52,104,68460.12,2024-05-04
usage_4558be87,sub_9f05589e,cust_2e711458,2024-06-01,162,69079.65,104,50813.79,2024-06-02
usage_2ec3f1cc,sub_9f05589e,cust_2e711458,2024-07-01,356,67034.66,104,61056.87,2024-07-02
usage_a1a96a12,sub_9f05589e,cust_2e711458,2024-08-01,163,55494.97,104,57900.0,2024-08-04
usage_0b1ed051,sub_9f05589e,cust_2e711458,2024-09-01,324,15566.11,104,43897.53,2024-09-02
usage_8c95e585,sub_9f05589e,cust_2e711458,2024-10-01,245,44664.83,104,104075.67,2024-10-05
usage_e4d0960a,sub_9f05589e,cust_2e711458,2024-11-01,324,91534.48,104,155795.86,2024-11-02
usage_d9e603be,sub_9f05589e,cust_2e711458,2024-12-01,208,82919.6,104,89810.98,2024-12-05
usage_b4492d48,sub_a00846c2,cust_ccbbf819,2024-03-01,3,482.62,1,657.32,2024-03-02
usage_3d9c05d8,sub_a00846c2,cust_ccbbf819,2024-04-01,3,996.74,1,444.56,2024-04-02
usage_3c8f1f07,sub_a00846c2,cust_ccbbf819,2024-05-01,2,758.0,1,875.61,2024-05-04
usage_d72b784a,sub_a00846c2,cust_ccbbf819,2024-06-01,2,701.3,1,571.78,2024-06-05
usage_a7c36c03,sub_a00846c2,cust_ccbbf819,2024-07-01,3,527.34,1,621.57,2024-07-05
usage_5af8262c,sub_a00846c2,cust_ccbbf819,2024-08-01,2,58.23,1,322.62,2024-08-02
usage_ad04f949,sub_a00846c2,cust_ccbbf819,2024-09-01,1,46.8,1,459.8,2024-09-05
usage_f7dd05a6,sub_a00846c2,cust_ccbbf819,2024-10-01,2,886.62,1,732.38,2024-10-06
usage_c53515e3,sub_a00846c2,cust_ccbbf819,2024-11-01,1,181.5,1,192.0,2024-11-05
usage_bcb39941,sub_a00846c2,cust_ccbbf819,2024-12-01,1,235.62,1,154.39,2024-12-03
usage_50f925d5,sub_4901c05f,cust_d1e3b566,2024-09-01,2,919.06,1,708.89,2024-09-03
usage_f54ba613,sub_4901c05f,cust_d1e3b566,2024-10-01,2,564.52,1,827.07,2024-10-04
usage_c721c636,sub_4901c05f,cust_d1e3b566,2024-11-01,2,978.9,1,965.85,2024-11-06
usage_f6c0f8e4,sub_b90d256b,cust_923c893c,2024-08-01,4673,538939.69,1417,1822009.05,2024-08-05
usage_15fe4521,sub_b90d256b,cust_923c893c,2024-09-01,4957,446479.2,1417,2282483.61,2024-09-02
usage_afeb1355,sub_b90d256b,cust_923c893c,2024-10-01,4926,1437947.88,1417,1282501.63,2024-10-05
usage_fdec5844,sub_b90d256b,cust_923c893c,2024-11-01,2486,668657.42,1417,1010102.34,2024-11-04
usage_605970af,sub_b90d256b,cust_923c893c,2024-12-01,2958,1011314.36,1417,589780.18,2024-12-06
usage_8a072dd2,sub_b9452d07,cust_44e5def4,2024-08-01,438,88703.9,223,162416.53,2024-08-03
usage_bdc96868,sub_b9452d07,cust_44e5def4,2024-09-01,670,188274.09,223,215165.68,2024-09-05
usage_11dc880a,sub_b9452d07,cust_44e5def4,2024-10-01,557,48016.32,223,111161.24,2024-10-03
usage_6af3602e,sub_b9452d07,cust_44e5def4,2024-11-01,842,377660.18,223,400481.01,2024-11-03
usage_63929f6b,sub_8cf84d18,cust_8ecc7191,2024-02-01,1459,317802.47,1439,289374.1,2024-02-02
usage_e9f83062,sub_8cf84d18,cust_8ecc7191,2024-03-01,2355,177247.54,1439,588183.92,2024-03-03
usage_d7b2135e,sub_8cf84d18,cust_8ecc7191,2024-04-01,2863,510331.46,1439,1399769.07,2024-04-05
usage_879a0e7c,sub_8cf84d18,cust_8ecc7191,2024-05-01,1948,848711.91,1439,628506.43,2024-05-03
usage_9b6355b3,sub_8cf84d18,cust_8ecc7191,2024-06-01,3808,895227.83,1439,812341.4,2024-06-04
usage_6315952c,sub_8cf84d18,cust_8ecc7191,2024-07-01,3457,233087.3,1439,1600950.7,2024-07-04
usage_ea371311,sub_8cf84d18,cust_8ecc7191,2024-08-01,2934,1372136.48,1439,392044.27,2024-08-02
usage_4399129e,sub_8cf84d18,cust_8ecc7191,2024-09-01,2811,821298.76,1439,610580.47,2024-09-06
usage_93057f12,sub_8cf84d18,cust_8ecc7191,2024-10-01,3067,281192.62,1439,1304028.53,2024-10-06
usage_d7b7e592,sub_8cf84d18,cust_8ecc7191,2024-11-01,3066,1317103.92,1439,1248812.97,2024-11-05
usage_797ae7a6,sub_8cf84d18,cust_8ecc7191,2024-12-01,1924,365315.4,1439,316628.84,2024-12-02
usage_98acb63e,sub_da5c76a7,cust_aaddc532,2024-09-01,11,1582.07,6,3260.92,2024-09-06
usage_2e2563eb,sub_da5c76a7,cust_aaddc532,2024-10-01,8,1598.59,6,1369.71,2024-10-06
usage_dde82e61,sub_da5c76a7,cust_aaddc532,2024-11-01,25,2375.74,6,6909.27,2024-11-03
usage_01e8fe70,sub_da5c76a7,cust_aaddc532,2024-12-01,12,3776.01,6,3735.9,2024-12-05
usage_79395b63,sub_a3a8ef6f,cust_3e58c247,2024-05-01,871,355255.86,389,212570.55,2024-05-02
usage_44b25e22,sub_a3a8ef6f,cust_3e58c247,2024-06-01,463,31679.57,389,114561.74,2024-06-02
usage_09b78637,sub_a3a8ef6f,cust_3e58c247,2024-07-01,981,143422.17,389,444763.15,2024-07-03
usage_bcb244f1,sub_a3a8ef6f,cust_3e58c247,2024-08-01,1594,53990.64,389,770131.94,2024-08-06
usage_f0afae98,sub_a3a8ef6f,cust_3e58c247,2024-09-01,554,58900.86,389,72290.28,2024-09-06
usage_83c84d91,sub_a3a8ef6f,cust_3e58c247,2024-10-01,466,228362.93,389,215122.2,2024-10-03
usage_88f4d3b8,sub_a3a8ef6f,cust_3e58c247,2024-11-01,1155,396709.81,389,567557.29,2024-11-03
usage_1674b86d,sub_a3a8ef6f,cust_3e58c247,2024-12-01,851,420406.9,389,301488.63,2024-12-04
usage_123847aa,sub_d49342b7,cust_fb5e54de,2024-02-01,154,33287.41,82,61196.27,2024-02-05
usage_88c68422,sub_d49342b7,cust_fb5e54de,2024-03-01,85,34544.96,82,28727.72,2024-03-05
usage_24cdc7e9,sub_d49342b7,cust_fb5e54de,2024-04-01,139,22470.83,82,19595.66,2024-04-03
usage_4aed9755,sub_d49342b7,cust_fb5e54de,2024-05-01,293,77424.56,82,86855.1,2024-05-02
usage_58db3c84,sub_d49342b7,cust_fb5e54de,2024-06-01,120,5758.56,82,49091.68,2024-06-05
usage_c6cbee4a,sub_d49342b7,cust_fb5e54de,2024-07-01,119,7159.5,82,54758.65,2024-07-04
usage_fc6f75d8,sub_d49342b7,cust_fb5e54de,2024-08-01,112,11602.67,82,29806.11,2024-08-02
usage_b1276336,sub_d49342b7,cust_fb5e54de,2024-09-01,312,31746.23,82,153859.03,2024-09-03
usage_6cac61ad,sub_d49342b7,cust_fb5e54de,2024-10-01,241,66312.46,82,100179.13,2024-10-06
usage_5fcf6a61,sub_d49342b7,cust_fb5e54de,2024-11-01,303,19780.4,82,51225.43,2024-11-06
usage_e2bc362a,sub_d49342b7,cust_fb5e54de,2024-12-01,128,48165.26,82,44395.48,2024-12-04
usage_e76bf86f,sub_2f517b61,cust_21e963da,2024-11-01,802,189613.45,729,206925.47,2024-11-05
usage_100e5d4c,sub_2f517b61,cust_21e963da,2024-12-01,2271,860031.12,729,638295.09,2024-12-04
usage_2d8d7597,sub_a9e4ba19,cust_c32f811b,2024-06-01,162,53005.16,82,34727.46,2024-06-04
usage_b037fd27,sub_a9e4ba19,cust_c32f811b,2024-07-01,200,40441.15,82,71331.09,2024-07-03
usage_49e32e95,sub_a9e4ba19,cust_c32f811b,2024-08-01,206,73278.88,82,64540.64,2024-08-05
usage_b0856286,sub_a9e4ba19,cust_c32f811b,2024-09-01,143,41987.58,82,24004.39,2024-09-04
usage_a1d24c49,sub_a9e4ba19,cust_c32f811b,2024-10-01,267,81118.6,82,75503.04,2024-10-04
usage_97f61f1d,sub_a9e4ba19,cust_c32f811b,2024-11-01,249,28519.62,82,99950.76,2024-11-05
usage_19fd4cc8,sub_a9e4ba19,cust_c32f811b,2024-12-01,245,22910.9,82,47002.96,2024-12-04
usage_de30d836,sub_bd29e47b,cust_cb09cd55,2024-05-01,144,34548.79,76,61677.77,2024-05-06
usage_7b736ef6,sub_bd29e47b,cust_cb09cd55,2024-06-01,197,44788.59,76,20950.48,2024-06-04
usage_bba00080,sub_bd29e47b,cust_cb09cd55,2024-07-01,164,31290.57,76,30728.23,2024-07-04
usage_b4314a45,sub_bd29e47b,cust_cb09cd55,2024-08-01,223,36809.48,76,91151.76,2024-08-03
usage_d3e71b49,sub_bd29e47b,cust_cb09cd55,2024-09-01,245,43387.07,76,103731.86,2024-09-02
usage_5f436d83,sub_bd29e47b,cust_cb09cd55,2024-10-01,248,95746.44,76,87561.2,2024-10-06
usage_9d14fe37,sub_bd29e47b,cust_cb09cd55,2024-11-01,187,67540.06,76,82623.68,2024-11-05
usage_b7c35d0b,sub_bd29e47b,cust_cb09cd55,2024-12-01,113,27043.32,76,52759.66,2024-12-02
usage_1d235005,sub_d03398e6,cust_4d910c96,2024-07-01,4742,237692.39,1611,799336.41,2024-07-02
usage_533f5ab8,sub_d03398e6,cust_4d910c96,2024-08-01,1977,397012.73,1611,722226.28,2024-08-05
usage_c0dcebff,sub_d03398e6,cust_4d910c96,2024-09-01,3372,1545351.83,1611,1047204.23,2024-09-03
usage_82279ac8,sub_d03398e6,cust_4d910c96,2024-10-01,4626,711309.11,1611,1390962.86,2024-10-06
usage_1fa65a99,sub_d03398e6,cust_4d910c96,2024-11-01,3821,737512.24,1611,896202.01,2024-11-04
usage_7711778c,sub_d03398e6,cust_4d910c96,2024-12-01,4232,982022.19,1611,1658768.15,2024-12-06
usage_bfc96832,sub_b51df372,cust_a2189bad,2024-06-01,2,728.28,1,533.89,2024-06-04
usage_ce749a47,sub_b51df372,cust_a2189bad,2024-07-01,2,898.13,1,588.67,2024-07-04
usage_24153c1b,sub_b51df372,cust_a2189bad,2024-08-01,2,732.21,1,781.94,2024-08-03
usage_3e2aed65,sub_b51df372,cust_a2189bad,2024-09-01,1,472.15,1,475.28,2024-09-06
usage_db052f30,sub_b51df372,cust_a2189bad,2024-10-01,2,797.25,1,876.56,2024-10-02
usage_f74d8ebd,sub_b51df372,cust_a2189bad,2024-11-01,1,169.06,1,167.96,2024-11-03
usage_4c700937,sub_b51df372,cust_a2189bad,2024-12-01,3,962.77,1,510.19,2024-12-04
usage_1620c91a,sub_cb343823,cust_aa829280,2024-05-01,1271,630558.32,441,293730.81,2024-05-03
usage_38cb7a0c,sub_cb343823,cust_aa829280,2024-06-01,796,201556.75,441,295680.12,2024-06-06
usage_1e512040,sub_cb343823,cust_aa829280,2024-07-01,1550,55552.5,441,192336.74,2024-07-03
usage_8efa4bf3,sub_cb343823,cust_aa829280,2024-08-01,1087,31135.21,441,109100.64,2024-08-06
usage_c6ed7c37,sub_cb343823,cust_aa829280,2024-09-01,599,173393.43,441,79582.7,2024-09-03
usage_defa41f4,sub_cb343823,cust_aa829280,2024-10-01,774,288314.92,441,222845.61,2024-10-04
usage_974463f4,sub_cb343823,cust_aa829280,2024-11-01,841,148812.66,441,321990.61,2024-11-03
usage_e6bf38ee,sub_cb343823,cust_aa829280,2024-12-01,1293,318357.85,441,494149.87,2024-12-04
usage_49ee1e0d,sub_fe8c85e6,cust_66f312b9,2024-08-01,1,44.46,1,152.34,2024-08-05
usage_c49a62ae,sub_fe8c85e6,cust_66f312b9,2024-09-01,2,78.36,1,483.33,2024-09-02
usage_69df39d3,sub_fe8c85e6,cust_66f312b9,2024-10-01,1,139.1,1,263.05,2024-10-02
usage_ea3cc064,sub_fe8c85e6,cust_66f312b9,2024-11-01,2,506.11,1,559.06,2024-11-06
usage_ecbcce57,sub_541f332e,cust_cb5ef3fe,2024-06-01,1,181.17,1,341.29,2024-06-03
usage_7a9d993f,sub_541f332e,cust_cb5ef3fe,2024-07-01,3,90.37,1,422.89,2024-07-06
usage_53d59014,sub_541f332e,cust_cb5ef3fe,2024-08-01,1,443.31,1,253.84,2024-08-03
usage_8f3b4643,sub_541f332e,cust_cb5ef3fe,2024-09-01,1,403.65,1,192.56,2024-09-06
usage_271fb260,sub_541f332e,cust_cb5ef3fe,2024-10-01,2,105.1,1,720.08,2024-10-03
usage_ee0a37ed,sub_541f332e,cust_cb5ef3fe,2024-11-01,2,441.29,1,731.98,2024-11-02
usage_b6ae6760,sub_541f332e,cust_cb5ef3fe,2024-12-01,3,158.13,1,865.47,2024-12-06
usage_177ed6e5,sub_0f860006,cust_1cd92b29,2024-11-01,1037,358008.91,373,131414.48,2024-11-06
usage_5525abf0,sub_0f860006,cust_1cd92b29,2024-12-01,620,226414.57,373,241354.18,2024-12-05
usage_77bb8f89,sub_40d34da1,cust_0c860e00,2024-05-01,2,474.5,1,392.13,2024-05-05
usage_d9caabc3,sub_40d34da1,cust_0c860e00,2024-06-01,2,389.93,1,485.66,2024-06-04
usage_269f16e6,sub_40d34da1,cust_0c860e00,2024-07-01,2,223.87,1,919.61,2024-07-06
usage_230d0504,sub_40d34da1,cust_0c860e00,2024-08-01,1,431.82,1,200.05,2024-08-04
usage_b2b98b6e,sub_40d34da1,cust_0c860e00,2024-09-01,3,188.58,1,360.63,2024-09-05
usage_01d5ce90,sub_40d34da1,cust_0c860e00,2024-10-01,2,384.03,1,388.03,2024-10-02
usage_f2eefcf0,sub_40d34da1,cust_0c860e00,2024-11-01,2,152.59,1,752.92,2024-11-03
usage_587c85d3,sub_40d34da1,cust_0c860e00,2024-12-01,3,332.49,1,1114.46,2024-12-02
usage_b934c71b,sub_8fef97a8,cust_8ba70002,2024-04-01,48,7886.47,23,19136.87,2024-04-02
usage_9cb8e8a9,sub_8fef97a8,cust_8ba70002,2024-05-01,41,5440.52,23,11187.5,2024-05-05
usage_58034758,sub_8fef97a8,cust_8ba70002,2024-06-01,27,9759.9,23,6154.12,2024-06-02
usage_128110f3,sub_8fef97a8,cust_8ba70002,2024-07-01,58,23741.35,23,16878.28,2024-07-03
usage_1b10f740,sub_8fef97a8,cust_8ba70002,2024-08-01,41,20069.67,23,19830.61,2024-08-06
